3.571428571428571740e+04,4.099999999999999645e+00
3.571556127004535665e+04,4.179999999999999716e+01
3.571683691692263528e+04,-4.500000000000000000e+00
3.571811265492731036e+04,2.160000000000000142e+01
3.571938848406915349e+04,2.910000000000000142e+01
3.572066440435792174e+04,2.400000000000000000e+01
3.572194041580338671e+04,1.739999999999999858e+01
3.572321651841532002e+04,2.719999999999999929e+01
3.572449271220348601e+04,6.470000000000000284e+01
3.572576899717766355e+04,4.000000000000000000e+01
3.572704537334762426e+04,7.040000000000000568e+01
3.572832184072313976e+04,1.699999999999999956e+00
3.572959839931398892e+04,1.100000000000000089e+00
3.573087504912995064e+04,3.550000000000000000e+01
3.573215179018080380e+04,4.500000000000000000e+01
3.573342862247632729e+04,4.310000000000000142e+01
3.573470554602630727e+04,2.380000000000000071e+01
3.573598256084051536e+04,3.300000000000000000e+01
3.573725966692873772e+04,7.400000000000000355e+00
3.573853686430077505e+04,3.810000000000000142e+01
3.573981415296640625e+04,2.539999999999999858e+01
3.574109153293541021e+04,3.789999999999999858e+01
3.574236900421760220e+04,5.460000000000000142e+01
3.574364656682274654e+04,6.440000000000000568e+01
3.574492422076065122e+04,8.029999999999999716e+01
3.574620196604110970e+04,4.900000000000000000e+01
3.574747980267390813e+04,5.620000000000000284e+01
3.574875773066885449e+04,7.170000000000000284e+01
3.575003575003574952e+04,2.680000000000000071e+01
3.575131386078438663e+04,2.980000000000000071e+01
3.575259206292456656e+04,3.479999999999999716e+01
3.575387035646609002e+04,-2.450000000000000000e+01
3.575514874141876498e+04,-1.280000000000000071e+01
3.575642721779239946e+04,-5.799999999999999822e+00
3.575770578559679416e+04,3.360000000000000142e+01
3.575898444484177162e+04,-1.939999999999999858e+01
3.576026319553711801e+04,8.209999999999999432e+01
3.576154203769266314e+04,3.900000000000000000e+01
3.576282097131821502e+04,6.500000000000000000e+01
3.576409999642358889e+04,5.370000000000000284e+01
3.576537911301859276e+04,2.339999999999999858e+01
3.576665832111306372e+04,3.100000000000000000e+01
3.576793762071678793e+04,3.130000000000000071e+01
3.576921701183960977e+04,-1.450000000000000000e+01
3.577049649449134449e+04,3.200000000000000000e+01
3.577177606868180737e+04,6.110000000000000142e+01
3.577305573442082823e+04,4.950000000000000000e+01
3.577433549171824416e+04,5.829999999999999716e+01
3.577561534058386314e+04,6.840000000000000568e+01
3.577689528102751501e+04,6.759999999999999432e+01
3.577817531305903685e+04,6.709999999999999432e+01
3.577945543668825121e+04,5.320000000000000284e+01
3.578073565192500246e+04,2.269999999999999929e+01
3.578201595877911313e+04,3.960000000000000142e+01
3.578329635726043489e+04,1.000000000000000056e-01
3.578457684737878299e+04,4.960000000000000142e+01
3.578585742914400180e+04,-8.800000000000000711e+00
3.578713810256593570e+04,3.089999999999999858e+01
3.578841886765442177e+04,2.039999999999999858e+01
3.578969972441931168e+04,5.810000000000000142e+01
3.579098067287044250e+04,4.710000000000000142e+01
3.579226171301764407e+04,2.330000000000000071e+01
3.579354284487078257e+04,4.370000000000000284e+01
3.579482406843970239e+04,3.689999999999999858e+01
3.579610538373424788e+04,5.050000000000000000e+01
3.579738679076427070e+04,7.809999999999999432e+01
3.579866828953962977e+04,8.259999999999999432e+01
3.579994988007016946e+04,7.050000000000000000e+01
3.580123156236574869e+04,5.270000000000000284e+01
3.580251333643621911e+04,6.350000000000000000e+01
3.580379520229143964e+04,6.840000000000000568e+01
3.580507715994127648e+04,2.519999999999999929e+01
3.580635920939558855e+04,6.400000000000000355e+00
3.580764135066423478e+04,2.819999999999999929e+01
3.580892358375707408e+04,2.439999999999999858e+01
3.581020590868397267e+04,4.220000000000000284e+01
3.581148832545480400e+04,5.850000000000000000e+01
3.581277083407942700e+04,-4.299999999999999822e+00
3.581405343456772243e+04,1.880000000000000071e+01
3.581533612692955649e+04,3.080000000000000071e+01
3.581661891117478808e+04,3.700000000000000000e+01
3.581790178731329797e+04,7.609999999999999432e+01
3.581918475535496691e+04,8.420000000000000284e+01
3.582046781530966837e+04,7.540000000000000568e+01
3.582175096718727582e+04,5.429999999999999716e+01
3.582303421099767729e+04,4.770000000000000284e+01
3.582431754675073898e+04,1.680000000000000071e+01
3.582560097445634892e+04,5.729999999999999716e+01
3.582688449412438786e+04,3.030000000000000071e+01
3.582816810576475109e+04,8.220000000000000284e+01
3.582945180938731210e+04,2.280000000000000071e+01
3.583073560500197345e+04,3.950000000000000000e+01
3.583201949261860864e+04,8.609999999999999432e+01
3.583330347224710567e+04,8.679999999999999716e+01
3.583458754389736714e+04,5.860000000000000142e+01
3.583587170757928834e+04,6.210000000000000142e+01
3.583715596330275002e+04,7.790000000000000568e+01
3.583844031107766205e+04,8.290000000000000568e+01
3.583972475091391243e+04,7.429999999999999716e+01
3.584100928282140376e+04,1.034000000000000057e+02
3.584229390681003861e+04,8.159999999999999432e+01
3.584357862288970500e+04,1.040999999999999943e+02
3.584486343107032735e+04,5.939999999999999858e+01
3.584614833136179368e+04,7.900000000000000000e+01
3.584743332377402112e+04,7.500000000000000000e+00
3.584871840831690497e+04,8.450000000000000000e+01
3.585000358500036236e+04,4.489999999999999858e+01
3.585128885383429588e+04,4.389999999999999858e+01
3.585257421482862264e+04,3.889999999999999858e+01
3.585385966799325979e+04,8.070000000000000284e+01
3.585514521333811717e+04,9.459999999999999432e+01
3.585643085087310465e+04,7.629999999999999716e+01
3.585771658060814661e+04,5.860000000000000142e+01
3.585900240255316021e+04,6.360000000000000142e+01
3.586028831671806256e+04,6.770000000000000284e+01
3.586157432311278535e+04,8.720000000000000284e+01
3.586286042174723843e+04,5.660000000000000142e+01
3.586414661263135349e+04,8.320000000000000284e+01
3.586543289577505493e+04,1.087000000000000028e+02
3.586671927118826716e+04,4.739999999999999858e+01
3.586800573888091458e+04,4.889999999999999858e+01
3.586929229886294343e+04,5.110000000000000142e+01
3.587057895114427811e+04,1.065999999999999943e+02
3.587186569573483575e+04,9.950000000000000000e+01
3.587315253264456987e+04,6.370000000000000284e+01
3.587443946188340487e+04,2.500000000000000000e+01
3.587572648346128699e+04,4.429999999999999716e+01
3.587701359738814790e+04,8.820000000000000284e+01
3.587830080367393384e+04,5.820000000000000284e+01
3.587958810232859105e+04,6.400000000000000000e+01
3.588087549336203665e+04,5.960000000000000142e+01
3.588216297678423871e+04,6.770000000000000284e+01
3.588345055260513618e+04,6.879999999999999716e+01
3.588473822083467530e+04,5.310000000000000142e+01
3.588602598148280958e+04,8.050000000000000000e+01
3.588731383455948526e+04,4.660000000000000142e+01
3.588860178007464856e+04,7.400000000000000000e+01
3.588988981803826027e+04,7.929999999999999716e+01
3.589117794846026663e+04,9.270000000000000284e+01
3.589246617135062843e+04,5.970000000000000284e+01
3.589375448671930644e+04,8.309999999999999432e+01
3.589504289457626146e+04,6.520000000000000284e+01
3.589633139493143972e+04,6.260000000000000142e+01
3.589761998779480928e+04,6.840000000000000568e+01
